,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
304,7.851,135,"Drama, Romance",Winter,PG-13,20.15909003916779,18.46126238977394
305,8.15,101,"Animation, Family, Comedy, Fantasy, Drama",Winter,PG,18.92880712033645,19.02396473711244
306,7.114,127,"Adventure, Fantasy, Romance, Family",Spring,PG,20.99852715427222,19.2473771945514
307,7.789,155,"Science Fiction, Adventure",Fall,PG-13,19.995950123721602,19.105374282543647
308,8.081,115,"Crime, Drama",Winter,R,19.150151235530377,16.781828147305518
309,7.029,133,"Adventure, Action, Science Fiction",Spring,PG-13,20.374379579742573,19.064300008909616
310,6.937,101,"Romance, Comedy, Crime, Fantasy",Summer,PG-13,20.44364804306829,17.716695287132797
311,6.822,127,"Fantasy, Adventure",Fall,PG-13,19.79045898322717,18.79895133638165
312,7.146,163,"Adventure, History, War, Action",Spring,R,20.554154634476777,19.50952627023076
313,7.272,95,"Comedy, Drama, Romance",Summer,PG-13,18.32092719618821,16.228544010019
314,7.932,177,"Action, Drama, History, War",Spring,R,19.91585007119719,18.830209440776454
315,7.1,118,"Adventure, Drama, Family",Summer,PG,21.454314860223835,19.59857267272551
316,7.432,127,"Science Fiction, Action, Adventure",Spring,PG-13,20.168650155972518,19.22427628357299
317,7.847,127,"Adventure, Action",Spring,PG-13,20.93112968389824,18.64076097886817
318,7.303,134,"Action, Adventure, Science Fiction",Summer,PG-13,19.93894492838969,19.2977461751911
319,7.734,84,"Romance, Family, Animation, Fantasy",Fall,G,20.71588217909535,17.8827450261769
320,6.706,114,"Mystery, Drama, Crime",Fall,PG-13,19.939662492984322,18.08111113143578
321,6.359,88,"Action, Adventure, Comedy, Science Fiction",Summer,PG-13,20.487840327670206,19.33110449633984
322,7.069,133,"Action, Thriller, Adventure",Winter,PG-13,20.715035306811416,19.148269691606348
323,6.965,106,"Action, Crime, Thriller",Summer,PG-13,19.73490885104119,18.038405538953906
324,6.833,97,"Science Fiction, Action, Adventure",Fall,PG-13,20.227670726724323,18.699909174435483
325,8.027,102,"Crime, Drama",Fall,NR,16.437604385554497,15.941539433133743
326,7.9,117,Drama,Winter,PG-13,20.003495074135003,18.283728768226045
327,6.71,129,"Adventure, Action, Thriller, Science Fiction",Fall,R,20.415881072833358,19.374454937213457
328,7.5,100,"Family, Adventure, Animation, Comedy, Fantasy",Summer,G,21.016472464175255,19.202677015633494
329,6.688,91,"Animation, Family, Comedy, Adventure",Spring,PG,20.770147540846516,18.658422217667457
330,7.661,114,"Action, Science Fiction, Thriller",Spring,PG-13,20.15240848135623,19.2977461751911
331,7.272,103,"Family, Animation, Adventure, Comedy, Fantasy",Fall,PG,21.317228451434858,19.048526335806237
332,6.365,142,"Adventure, Action, Science Fiction",Winter,PG-13,21.017170616884897,19.55935195957223
333,7.81,148,"Adventure, Drama",Fall,R,18.28574908308693,16.963901833949222
334,8.0,94,"Drama, Crime",Winter,R,17.329449609594437,15.912924342048541
335,6.406,104,"Adventure, Action, Science Fiction, Thriller",Spring,PG-13,20.406228830626745,19.623503113711045
336,6.396,126,"Action, Science Fiction, Adventure, Fantasy",Summer,PG-13,20.15622047821566,18.91437240149376
337,8.058,127,"Drama, History",Winter,PG,19.562120123341714,17.317346795457436
338,6.345,92,"Fantasy, Action",Summer,PG-13,20.658775391278553,19.224574704078115
339,7.673,102,"Fantasy, Action, Adventure, Animation, Comedy, Family",Summer,PG,20.543410819559377,19.087948284387892
340,7.915,88,"Animation, Family, Adventure",Summer,G,20.199133086436746,18.980862142762597
341,6.902,127,"Action, Science Fiction, Drama",Summer,R,18.59001380425059,17.795557405508134
342,7.345,99,"Action, Science Fiction, Comedy, Family",Winter,PG,19.78076155324321,18.4559806995065
343,6.868,145,"Action, Adventure, Science Fiction",Summer,PG-13,21.23275964209983,18.84411809446496
344,7.958,132,Drama,Winter,PG-13,19.723547867310273,17.7459376779694
345,7.908,105,Drama,Winter,PG,20.144156896226807,18.50459474504662
346,7.034,132,"Action, Comedy, Fantasy",Spring,PG-13,19.940743064311874,18.419917676383864
347,5.775,106,"Action, Adventure, Fantasy, Science Fiction",Summer,PG-13,20.125225713590154,18.920645291901042
348,7.933,137,"Action, Thriller, Science Fiction",Summer,R,20.080553165689338,17.78710997608969
349,7.191,150,"Action, Thriller, Science Fiction",Summer,PG-13,19.914059614093457,19.336339422154595
350,8.042,108,"Comedy, War, Drama",Fall,PG-13,18.450309929752194,16.67694837132524
351,7.423,112,Science Fiction,Summer,R,19.564643833126095,17.61483837113889
352,8.402,119,"Fantasy, Animation, Adventure",Fall,PG,19.8087829138561,17.522794126655192
353,8.033,118,"Drama, Thriller",Fall,R,17.678869904415595,16.677057781953522
354,6.705,120,"Comedy, Family, Adventure",Fall,PG,20.521506601085562,17.528570316000245
355,6.721,149,"Thriller, Mystery",Spring,PG-13,20.919951511467314,19.104709320295875
356,7.463,119,"Action, Drama, Mystery, Thriller",Summer,PG-13,19.755598001199356,18.48380663595264
357,6.003,131,"Adventure, Fantasy, Drama, Romance",Fall,PG-13,20.778662918712467,18.12566399490488
358,7.63,102,"Animation, Comedy, Family, Fantasy",Fall,PG,19.532818297370586,17.91145181407121
359,7.134,106,"Thriller, Drama, Mystery",Fall,PG-13,19.95136696348514,18.75495014989378
360,7.328,132,"Action, Adventure, Science Fiction",Spring,PG-13,20.27399172203995,19.3739047308722
361,7.705,177,"Crime, Mystery, Thriller",Spring,PG-13,20.53464621612741,19.10738424989981
362,6.138,107,"Action, Adventure, Crime",Winter,PG-13,19.9206433874515,18.516429202693626
363,6.969,95,"Adventure, Animation, Comedy, Family",Fall,G,20.37616816274776,19.268544215214376
364,8.055,134,"Comedy, Crime",Spring,PG-13,19.452624735763173,19.2977461751911
365,7.294,118,"Adventure, Action",Spring,PG,20.75032716827109,18.27438918846585
366,7.333,163,"Action, Mystery, Science Fiction",Spring,R,19.43539574370534,19.081175439932316
367,7.841,76,"Fantasy, Animation, Family",Fall,PG,18.932044435679966,17.784186940887075
368,7.589,132,"Action, Adventure, Fantasy",Fall,PG-13,20.068417414289055,19.01006410273932
369,7.219,122,"Action, Science Fiction, Adventure",Winter,PG-13,20.041730065687158,19.17368947876024
370,6.289,123,"Action, Drama, Science Fiction",Spring,PG-13,20.38234676121928,19.186388357201142
371,6.468,115,"Adventure, Fantasy, Drama, Romance",Fall,PG-13,20.86382508522394,18.93019520476754
372,8.382,150,"Drama, War",Fall,R,19.17755844202307,17.944810135219953
373,6.906,124,"Adventure, Action, Fantasy",Spring,PG-13,20.49489254661307,18.846509228149984
374,7.4,103,"Horror, Mystery, Crime",Fall,R,18.98828149801952,14.527061853101202
375,7.344,131,"Comedy, Drama",Winter,R,19.005059473051954,17.444312934667188
376,6.287,93,"Fantasy, Adventure, Animation, Comedy, Family",Spring,PG,20.957034522245756,19.33102544808084
377,7.801,103,"Crime, Comedy",Fall,R,18.863001505991058,16.740047129351513
378,6.814,110,"Comedy, Crime",Summer,R,19.72528083599139,17.737798571355942
379,6.201,117,"Adventure, Fantasy, Romance",Fall,PG-13,20.739855202259026,18.87201631497819
380,6.214,124,"Adventure, Fantasy, Drama, Romance",Summer,PG-13,20.736645493193237,18.407230407723286
381,6.499,109,"Science Fiction, Action, Drama, Thriller",Summer,R,19.783364306601843,18.871812787074965
382,7.527,77,"Romance, Fantasy, Animation",Fall,PG,19.087288347487945,18.00435456002689
383,7.19,131,"Action, Adventure",Summer,PG-13,20.63818831657011,19.12274371858824
384,7.74,118,"Drama, History",Fall,R,20.21409953378533,16.89577290364939
385,7.247,132,"Thriller, Action, Crime",Fall,R,19.37043102578212,18.11854772719979
386,7.467,107,"Comedy, Fantasy",Summer,PG,20.633175956620523,18.343382059952802
387,6.211,100,Comedy,Spring,R,20.018525069432496,18.761609646941352
388,6.968,110,"Adventure, Action, Thriller",Spring,PG-13,20.652912088817175,18.90865661560253
389,7.0,91,"Animation, Comedy, Family, Fantasy",Fall,PG,20.024285068782657,18.58535471847581
390,6.229,114,"Action, Drama, Thriller",Spring,PG-13,20.273296404227857,18.8125887902844
391,7.16,140,"Drama, Science Fiction, War",Summer,PG-13,20.269651163605324,19.084413240299565
392,6.854,169,"Horror, Fantasy",Fall,R,20.19724543471232,18.407338894177002
393,6.398,115,"Science Fiction, Horror",Winter,R,17.816132249858093,17.74216376064595
394,7.3,145,"Action, Thriller, Science Fiction, Mystery",Summer,PG-13,20.271036210683285,19.014434887014808
395,7.932,117,"Drama, History",Fall,R,18.147517466118348,15.736318571145818
396,7.355,126,"Fantasy, Action, Adventure",Spring,PG-13,20.749551795725676,19.18534579136952
397,6.2,149,"Science Fiction, Action, Adventure",Summer,PG-13,20.942632805733933,19.51195835602477
398,6.931,123,"Adventure, Comedy, Fantasy",Winter,PG-13,20.72461794207211,18.866204779012282
399,7.186,97,Comedy,Spring,PG-13,19.213245636834955,17.177953640363462
400,6.563,135,"Science Fiction, Adventure, Action",Spring,PG-13,20.026972722762213,19.57474522439426
401,6.25,86,"Science Fiction, Horror, Thriller",Spring,R,18.619202666330853,15.225492947379827
402,5.924,126,"Science Fiction, Action, Thriller, Adventure",Summer,PG-13,20.20025388651752,19.15553354141123
403,7.271,94,"Drama, Comedy",Fall,R,18.442801480812136,16.376363039197354
404,7.39,122,"Action, Crime, Thriller",Fall,R,18.553257895042567,17.51330580615414
405,6.478,151,"Action, Adventure, Fantasy",Winter,PG-13,19.146778274845897,19.311646809564223
406,6.1,122,"Science Fiction, Horror, Mystery",Spring,R,19.55812566262851,18.64848892470669
407,6.677,129,"Thriller, Drama, Science Fiction",Winter,PG-13,19.547275487642132,17.033623315263974
408,8.274,120,"Drama, Thriller, Mystery, Action",Fall,R,17.084759284000544,15.462431931785309
409,7.905,123,"Drama, Romance, Fantasy",Fall,R,18.593942697551146,16.611787308499718
410,7.137,106,"Romance, Drama",Spring,PG-13,18.279183074253535,16.67694837132524
411,6.985,111,"Crime, Comedy, Action",Summer,PG-13,19.74943342444294,18.301779548581372
412,7.3,118,"Comedy, Drama, Romance",Summer,PG-13,19.148818396212853,18.08355895461392
413,7.293,134,"Horror, Thriller",Summer,R,19.872507945876873,17.78735042470317
414,7.814,129,"Drama, History",Fall,R,18.704094622388265,17.107840698045976
415,7.54,99,"Horror, Comedy",Spring,R,17.749168852099224,16.15302906748651
416,7.275,120,"Drama, Thriller",Fall,R,19.590842880497036,17.93819265115769
417,6.527,129,"Adventure, Action, Science Fiction",Spring,PG-13,20.92416558540962,18.787103124323977
418,6.183,154,"Action, Science Fiction, Adventure",Summer,PG-13,21.1960017591189,19.44453550774952
419,6.496,117,"Adventure, Thriller, Science Fiction",Summer,PG-13,20.718839213899624,19.198277028499323
420,7.0,110,"Romance, Drama, Action",Spring,PG,20.746600406168174,17.57738944510762
421,7.297,94,"Thriller, Science Fiction, Mystery",Spring,PG-13,19.16422922358151,17.6372718519855
422,7.557,132,"Action, Comedy, Adventure",Summer,R,19.12765408272462,19.21978463372139
423,6.737,94,"Animation, Comedy, Family, Adventure",Summer,PG,21.001132828265987,18.713450659807
424,7.6,129,"Science Fiction, Thriller, Mystery",Winter,R,19.682503483954584,17.920839151746872
425,6.86,106,"Family, Adventure, Drama, Fantasy",Spring,PG,20.972204621721318,19.263256944512747
426,6.266,86,"Adventure, Comedy, Animation, Family",Summer,PG,20.87321807661499,18.415959084125543
427,7.55,115,"Comedy, Adventure, Science Fiction",Summer,PG-13,19.80313685034442,18.699909174435483
428,5.998,122,"Adventure, Action",Spring,PG-13,20.881705077473484,19.434295235060183
429,7.865,95,"Animation, Comedy, Fantasy, Adventure, Family",Summer,PG,17.906448739539535,19.2977461751911
430,5.92,165,"Science Fiction, Action, Adventure",Summer,PG-13,21.11795874586583,19.458322072684787
431,7.251,130,"Action, Thriller, Crime",Spring,PG-13,20.611106224220247,18.999849686488076
432,6.066,107,"Science Fiction, Drama, Action",Spring,PG-13,19.208410533326337,18.774258311995723
433,6.981,127,"Action, Science Fiction, Drama",Fall,PG-13,19.872877139664567,18.87201631497819
434,7.139,124,"Thriller, Action, Crime",Winter,R,20.068954105300232,18.51313911334645
435,8.26,131,"Action, Drama",Spring,PG-13,21.192709006213672,19.022826861871746
436,6.092,116,"Comedy, Action, Crime",Spring,R,19.254756402831525,18.307884450800568
437,7.4,124,"Thriller, Action, Crime",Spring,R,19.382703817231587,18.00435456002689
438,8.202,146,Drama,Summer,PG-13,19.549768839935258,17.390411774053973
439,7.414,147,"Action, Adventure",Summer,PG-13,20.727413026474636,19.2350678568241
440,6.705,105,"Drama, Romance",Winter,R,19.96220319954114,18.060617491764486
441,5.982,127,"Adventure, Fantasy, Drama",Spring,PG-13,20.125631678071187,19.278501899035753
442,6.927,156,"Science Fiction, Action, Adventure",Fall,PG-13,19.99604232453051,19.2977461751911
443,8.282,147,"Drama, War",Summer,R,20.352902146038836,18.79225439777417
444,7.751,98,"Comedy, Drama",Winter,R,18.84953611115151,14.907465665603205
445,6.842,112,"Crime, Comedy, Action",Summer,R,19.914341097781403,18.023237547395464
446,7.114,108,"Animation, Comedy, Family, Music",Fall,PG,20.55075913773774,18.415959084125543
447,6.776,120,"Crime, Action, Science Fiction",Spring,R,18.760333770429234,18.003928722602613
448,6.509,124,"Action, Adventure, Science Fiction, Thriller",Spring,PG-13,20.659446314991374,19.17305403360955
449,6.999,87,"Animation, Comedy, Family",Summer,PG-13,20.523182819913615,18.573339746383322
450,8.155,113,"Drama, Family",Fall,PG,19.797159491491723,17.069510219757298
451,8.083,127,"Drama, Romance",Fall,PG,19.116348209270495,17.647679616088155
452,6.648,109,"Romance, Comedy",Summer,R,19.179114877350486,17.72688401067519
453,7.58,97,"Comedy, Romance, Drama",Spring,PG-13,18.443756051928105,17.237071315715884
454,5.592,92,"Adventure, Fantasy, Action, Thriller",Summer,PG,19.96599096314856,19.123386083302595
455,6.981,104,"Thriller, Science Fiction, Drama, Horror",Spring,PG-13,18.800922102237188,16.806521171691443
456,7.5,119,"Comedy, Romance",Spring,R,20.85744901339941,17.35790220499652
457,5.419,116,"Action, Adventure, Science Fiction",Winter,PG-13,19.582013407985038,18.926784707891535
458,6.875,105,"Romance, Comedy, Crime",Winter,R,19.14882049798085,18.026129432582803
459,6.829,151,"Action, Thriller, Science Fiction, Adventure",Summer,PG-13,20.79785529949247,19.422694895041634
460,6.314,106,"Adventure, Action, Thriller, Crime",Fall,PG-13,20.593350646509858,19.512256776529895
461,7.355,83,"Animation, Family, Fantasy",Fall,G,20.12304464046349,18.458439422074214
462,6.353,118,"Action, Adventure, Fantasy",Spring,PG-13,19.668784790037467,18.596579088802017
463,6.869,187,"Adventure, Drama, Action",Winter,PG-13,20.64762345318786,19.64819389917832
464,6.608,95,"Horror, Fantasy",Spring,R,18.405964226616966,17.54390084364765
465,7.867,98,"Crime, Drama, Thriller",Spring,R,18.6311224617429,16.472540129983962
466,7.506,107,"Science Fiction, Action, Adventure, Thriller",Summer,R,19.442540178865087,17.562896437805055
467,6.492,118,"Drama, Romance",Winter,R,20.01085888671868,18.08111113143578
468,7.606,101,"Romance, Fantasy, Drama, Comedy",Winter,PG,18.86985538775453,17.28715463925342
469,7.72,122,Horror,Winter,R,21.904286645573016,18.299229015032
470,7.33,128,"Comedy, Drama",Summer,PG-13,19.73571548736403,18.43908485852935
471,7.418,100,"Animation, Family, Adventure, Comedy, Fantasy",Winter,PG,20.262159878596087,18.20555910418942
472,7.108,116,"Comedy, Crime, Action",Spring,R,18.238238414997184,18.01049397601738
473,8.338,134,"Adventure, Fantasy, Animation",Summer,PG-13,19.626542398098657,17.653644104325696
474,7.135,138,"Science Fiction, Comedy, Drama",Winter,R,13.766061926714643,18.316916922179374
475,6.227,103,"Thriller, Adventure, Action",Summer,R,19.802566103399567,18.56974933722106
476,7.442,117,"Drama, Thriller",Fall,R,17.474452351050424,17.211986279799607
477,7.469,113,"Action, Comedy, Romance",Summer,PG-13,18.058923713455073,18.6303739590375
478,7.2,126,"Fantasy, Action, Crime",Summer,PG-13,20.78900178579448,18.32490802944969
479,7.1,143,"Science Fiction, Action, Adventure, Thriller",Winter,PG-13,19.716853403506484,18.180418691577106
480,7.8,119,"Drama, Romance",Fall,PG,20.965206098433327,15.54799341726279
481,7.421,115,"Action, Drama, Mystery, Thriller",Summer,PG-13,20.34902434439088,18.50434687489637
482,6.567,95,"Comedy, Romance",Summer,R,19.926121334476825,16.862377866274475
483,8.073,86,"Fantasy, Animation, Family",Spring,G,18.528748051024003,16.123508803969873
484,6.08,106,"Animation, Family, Adventure, Comedy",Summer,G,20.499209119600604,19.46985331573381
485,7.172,114,"Adventure, Comedy, Drama, Fantasy",Winter,PG,19.3640315297813,18.62669032904198
486,5.716,105,"Action, Comedy, Science Fiction",Summer,PG-13,19.612855520766594,18.589445238970193
487,6.36,88,"Animation, Comedy, Adventure, Family",Summer,PG,20.919489528297756,18.696580353586032
488,7.521,136,"Comedy, Crime, Drama",Summer,R,18.59029797833172,16.761334507634224
489,6.256,113,"Action, Science Fiction, Horror",Summer,PG-13,20.327136912497966,19.06391960062827
490,7.068,94,"Adventure, Drama, Thriller",Fall,R,17.762675052337165,17.078094460443346
491,7.53,143,"Drama, Thriller, Action",Winter,R,19.42226314407378,18.881565768981666
492,7.2,112,"Family, Animation, Comedy, Adventure",Fall,PG,20.32488495548404,19.218070280455528
493,6.625,136,"Adventure, Science Fiction, Action",Summer,PG-13,19.49419497391545,19.251056984374287
494,7.315,108,"Action, Drama, Thriller",Summer,PG-13,20.009436134421495,18.662228409843557
495,8.01,153,"Drama, Action, History",Fall,PG-13,19.456247607972223,18.61876853512903
496,6.21,118,"Adventure, Fantasy, Family",Winter,PG,19.610455325098545,18.741599594147722
497,7.854,100,"Animation, Family, Fantasy",Winter,PG,19.038749595830087,18.307985551698835
498,7.413,133,"Action, Drama",Fall,PG-13,19.268675463887437,17.723026337136208
